Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
6.987,0.722,1.631,14726.698,1408.175,-0.51,-0.966,8,26048.787,589,1425,265091,week8_A09_cluster_1
27.999,0.67,2.392,13298.821,1917.683,-0.168,-0.674,8,26048.787,589,1425,265091,week8_A09_cluster_1
12.475,0.615,2.746,12068.343,782.866,-0.438,0.408,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.571,0.73,1.798,12940.388,1521.519,0.432,-0.49,8,26048.787,589,1425,265091,week8_A09_cluster_1
10.329,0.696,2.22,12862.31,1908.187,0.101,-1.072,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.712,0.666,2.064,13014.026,1357.924,0.026,-0.208,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.121,0.629,2.628,13279.765,1361.843,-0.018,-0.239,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.848,0.741,1.614,13261.561,1655.541,-0.212,-0.687,8,26048.787,589,1425,265091,week8_A09_cluster_1
13.735,0.756,1.798,12604.193,1266.416,0.28,0.151,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.799,0.706,1.868,12835.456,1548.455,0.164,-0.146,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.752,0.72,1.773,12622.364,1528.962,0.339,-0.204,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.213,0.736,1.546,12357.517,1665.578,0.391,-0.198,8,26048.787,589,1425,265091,week8_A09_cluster_1
16.023,0.779,1.411,12822.378,1975.736,-0.609,-0.093,8,26048.787,589,1425,265091,week8_A09_cluster_1
15.42,0.856,1.41,12742.379,1217.864,-0.168,-0.167,8,26048.787,589,1425,265091,week8_A09_cluster_1
13.382,0.819,1.206,12555.296,1732.436,-0.363,-0.137,8,26048.787,589,1425,265091,week8_A09_cluster_1
6.243,0.743,2.04,13246.895,1677.587,0.262,-0.743,8,26048.787,589,1425,265091,week8_A09_cluster_1
24.309,0.733,1.919,12360.843,1465.538,-0.11,0.007,8,26048.787,589,1425,265091,week8_A09_cluster_1
13.416,0.818,1.376,12536.241,1675.632,-0.268,-0.905,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.238,0.742,2.007,12537.522,1443.276,-0.22,-0.26,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.482,0.763,1.789,12529.785,1294.589,0.108,-0.511,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.329,0.641,2.33,13135.097,1714.839,0.125,-0.399,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.555,0.683,1.623,12757.912,1253.119,0.182,0.785,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.057,0.792,1.811,12630.561,1172.368,-0.014,-0.359,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.639,0.821,1.712,13152.426,1453.127,0.195,0.198,8,26048.787,589,1425,265091,week8_A09_cluster_1
29.483,0.709,1.843,12587.951,1477.284,0.12,-0.123,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.359,0.815,1.263,12774.502,1549.796,-0.278,-0.734,8,26048.787,589,1425,265091,week8_A09_cluster_1
15.014,0.818,1.522,12884.852,1752.223,0.37,-0.702,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.556,0.687,1.792,12783.854,1655.242,0.4,-0.242,8,26048.787,589,1425,265091,week8_A09_cluster_1
12.657,0.719,1.795,13123.014,1976.578,0.167,-0.815,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.997,0.618,2.591,13091.648,1411.244,0.06,-0.176,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.035,0.736,2.024,12884.515,1390.845,-0.16,0.926,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.257,0.746,1.916,12053.272,1238.533,-0.371,-0.293,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.923,0.697,2.162,12560.538,1668.232,0.178,-0.571,8,26048.787,589,1425,265091,week8_A09_cluster_1
14.411,0.715,1.943,13759.701,1789.331,-0.1,-1.068,8,26048.787,589,1425,265091,week8_A09_cluster_1
10.055,0.761,1.832,13370.999,1744.532,0.168,-0.897,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.467,0.711,1.868,12865.698,1357.782,0.025,-0.056,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.228,0.769,1.976,12526.475,1380.462,0.079,0.218,8,26048.787,589,1425,265091,week8_A09_cluster_1
10.726,0.71,2.177,12623.336,1315.526,0.45,-0.141,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.168,0.63,2.628,12731.049,1862.199,0.402,-0.543,8,26048.787,589,1425,265091,week8_A09_cluster_1
15.19,0.696,1.881,12931.806,1610.186,0.412,-0.646,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.193,0.695,2.113,12840.269,1347.576,-0.06,-0.326,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.596,0.696,2.146,12940.778,1486.965,0.376,-0.179,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.383,0.773,1.558,12498.925,1443.444,-0.074,0.337,8,26048.787,589,1425,265091,week8_A09_cluster_1
15.46,0.703,1.734,13174.379,1619.789,0.14,-0.256,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.158,0.796,1.666,12479.871,1487.978,-0.239,0.063,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.335,0.691,2.187,13013.214,1172.631,-0.087,0.102,8,26048.787,589,1425,265091,week8_A09_cluster_1
15.93,0.672,2.355,12332.292,1301.726,0.264,0.132,8,26048.787,589,1425,265091,week8_A09_cluster_1
24.436,0.694,2.171,12911.616,1682.721,0.213,-0.525,8,26048.787,589,1425,265091,week8_A09_cluster_1
8.879,0.769,1.537,13502.188,1595.453,-0.717,0.991,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.508,0.764,1.711,12665.846,1416.551,0.044,0.107,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.419,0.636,2.593,12670.11,1272.244,-0.229,-0.226,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.438,0.726,2.113,13063.392,1405.825,-0.199,0.212,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.312,0.722,1.998,12333.098,1401.188,-0.096,-0.192,8,26048.787,589,1425,265091,week8_A09_cluster_1
6.468,0.646,1.932,12433.066,763.687,0.549,0.854,8,26048.787,589,1425,265091,week8_A09_cluster_1
14.048,0.722,2.163,12896.397,1571.897,0.073,-0.024,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.035,0.832,1.574,12599.824,1370.817,-0.019,-0.025,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.683,0.704,2.249,12773.674,1137.077,0.115,0.017,8,26048.787,589,1425,265091,week8_A09_cluster_1
16.753,0.69,2.457,12766.566,1252.351,0.461,0.802,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.32,0.763,1.472,12895.89,1241.791,0.023,0.492,8,26048.787,589,1425,265091,week8_A09_cluster_1
24.735,0.865,1.323,12817.208,1455.364,-0.255,-0.708,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.242,0.75,1.448,12918.469,1613.24,-0.053,-0.647,8,26048.787,589,1425,265091,week8_A09_cluster_1
7.943,0.774,1.686,13509.228,1794.362,-0.167,-0.593,8,26048.787,589,1425,265091,week8_A09_cluster_1
9.751,0.748,1.99,12349.2,1402.896,0.34,0.155,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.777,0.662,2.336,13047.804,995.942,-0.253,0.21,8,26048.787,589,1425,265091,week8_A09_cluster_1
7.82,0.842,1.289,12038.031,1238.597,-0.451,0.659,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.522,0.7,2.153,12573.907,1158.078,-0.142,-0.298,8,26048.787,589,1425,265091,week8_A09_cluster_1
24.657,0.816,1.53,12809.572,1433.928,0.058,-0.568,8,26048.787,589,1425,265091,week8_A09_cluster_1
24.25,0.861,1.348,12711.797,1584.637,0.185,-0.121,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.256,0.802,1.704,12766.201,1500.025,-0.093,0.182,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.819,0.657,2.503,13144.11,1405.148,0.027,0.499,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.55,0.832,1.376,12666.892,1405.692,0.01,0.142,8,26048.787,589,1425,265091,week8_A09_cluster_1
16.65,0.652,2.541,12767.833,1679.967,0.218,-0.915,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.929,0.798,1.579,12531.51,1730.202,-0.034,0.096,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.78,0.64,2.562,12609.312,1228.931,-0.222,1.956,8,26048.787,589,1425,265091,week8_A09_cluster_1
16.474,0.697,2.26,13246.567,1989.275,-0.004,-0.937,8,26048.787,589,1425,265091,week8_A09_cluster_1
27.122,0.764,1.834,12693.248,1371.57,0.388,0.145,8,26048.787,589,1425,265091,week8_A09_cluster_1
13.029,0.631,2.522,12585.383,1904.425,0.073,-1.023,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.256,0.622,2.701,12707.031,1196.192,0.237,0.401,8,26048.787,589,1425,265091,week8_A09_cluster_1
26.881,0.747,1.716,13172.53,1660.258,-0.249,0.502,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.694,0.725,1.407,12620.074,1555.197,0.045,0.268,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.33,0.754,1.968,12548.471,1684.472,0.042,-0.36,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.184,0.729,1.938,13216.808,1627.213,-0.339,0.201,8,26048.787,589,1425,265091,week8_A09_cluster_1
15.058,0.724,2.19,12512.72,1209.073,-0.679,1.019,8,26048.787,589,1425,265091,week8_A09_cluster_1
24.231,0.627,2.643,12772.735,1246.858,-0.191,0.863,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.483,0.799,1.724,12524.557,1236.532,0.105,-0.203,8,26048.787,589,1425,265091,week8_A09_cluster_1
11.887,0.641,2.66,12812.617,1570.934,-0.966,1.059,8,26048.787,589,1425,265091,week8_A09_cluster_1
28.939,0.66,2.005,12848.987,1355.768,-0.083,-0.18,8,26048.787,589,1425,265091,week8_A09_cluster_1
8.526,0.837,1.048,12827.353,1448.77,-0.079,-0.515,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.306,0.86,1.32,12513.103,1368.67,0.283,0.728,8,26048.787,589,1425,265091,week8_A09_cluster_1
13.779,0.699,2.048,13233.54,1606.017,0.225,-0.59,8,26048.787,589,1425,265091,week8_A09_cluster_1
14.382,0.723,2.188,12481.793,1080.174,-0.302,0.272,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.689,0.847,1.454,12912.732,1632.96,-0.217,-0.11,8,26048.787,589,1425,265091,week8_A09_cluster_1
29.199,0.782,1.605,12696.911,1329.645,0.025,0.279,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.202,0.733,2.062,13231.223,1730.185,-0.26,-0.272,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.467,0.788,1.845,12416.86,1310.86,-0.257,-0.548,8,26048.787,589,1425,265091,week8_A09_cluster_1
26.896,0.815,1.55,12822.81,1748.199,0.124,-0.59,8,26048.787,589,1425,265091,week8_A09_cluster_1
13.764,0.804,1.597,13176.23,1643.964,0.102,-0.396,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.414,0.753,1.883,12712.864,1262.354,-0.436,1.353,8,26048.787,589,1425,265091,week8_A09_cluster_1
24.186,0.654,2.108,12764.803,1424.059,0.129,-0.144,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.321,0.708,2.295,12716.05,1443.87,-0.239,-0.403,8,26048.787,589,1425,265091,week8_A09_cluster_1
14.999,0.644,2.615,12616.129,846.153,-0.304,0.553,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.986,0.775,1.746,12695.075,1320.842,-0.202,0.069,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.801,0.779,1.784,12566.753,1151.268,-0.03,0.447,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.644,0.797,1.566,12794.091,1669.87,-0.232,0.243,8,26048.787,589,1425,265091,week8_A09_cluster_1
11.368,0.782,1.034,12340.517,1032.691,-0.35,-0.067,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.39,0.716,2.074,12628.513,1248.759,-0.358,-0.208,8,26048.787,589,1425,265091,week8_A09_cluster_1
25.936,0.702,2.193,12714.225,1458.916,-0.285,0.141,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.782,0.67,2.484,12715.254,1044.216,-0.171,0.462,8,26048.787,589,1425,265091,week8_A09_cluster_1
14.151,0.741,2.069,12571.26,1317.116,0.199,0.061,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.668,0.64,2.855,12765.576,1115.588,-0.066,0.246,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.35,0.742,2.074,12638.585,1305.368,-0.055,-0.16,8,26048.787,589,1425,265091,week8_A09_cluster_1
15.415,0.733,2.179,12871.112,1040.696,-0.981,1.637,8,26048.787,589,1425,265091,week8_A09_cluster_1
