Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
24,11168.648,289,506,470091,week24_F09_cluster_1
